laser_key,buzz.number,wav_file,cep.fund.frequency,start_laser,stop_laser,is_floral_buzz
_110532,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz70.wav,250.12,478.75,479.49,
_110532,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz71.wav,392.24,479.51,479.6,
_110532,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz72.wav,430.65,479.62,479.84,
_110532,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz73.wav,253.27,487.05,488.51,
_110532,76,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz76.wav,275.47,489.76,490.26,
_110532,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz77.wav,258.21,490.35,491.25,
_110532,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz79.wav,276.34,499.58,501.35,
_110532,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz83.wav,345.08,505.04,505.29,
_110532,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz84.wav,362.2,506.01,506.13,
_110532,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz85.wav,390.33,515.93,516.03,
_110532,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz86.wav,291.52,516.55,517.06,
_110532,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz89.wav,314.81,518.31,518.45,
_110532,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz90.wav,339.44,518.61,518.98,
_110532,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz97.wav,287.7,535.56,535.88,
_110532,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz105.wav,309.37,544.5,547.24,
_110532,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz106.wav,304.02,547.6,547.73,
_110532,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz107.wav,327.79,547.94,548.14,
_110532,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz108.wav,281.74,549.08,549.21,
_110532,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz116.wav,366.51,566.99,567.25,
_110532,118,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz118.wav,257.05,568.44,569.81,
_110532,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz119.wav,371.47,570.13,570.54,
_110532,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz124.wav,270.61,579.55,579.78,
_110532,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz126.wav,252.89,580.95,582.05,
_110532,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz130.wav,301.24,592.05,592.23,
_110532,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz131.wav,313.04,598.58,599.02,
_110532,138,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz138.wav,415.65,605.57,606.18,
_110532,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz139.wav,333.81,615.74,616.65,
_110532,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz140.wav,410.53,617.19,617.42,
_110532,142,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz142.wav,270.7,617.62,617.87,
_114537,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz70.wav,449.51,389.24,389.34,
_114537,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz78.wav,398.95,394.96,395.19,
_114537,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz80.wav,355.76,402.3,402.4,
_114537,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz82.wav,292.2,407.59,407.71,
_114537,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz83.wav,355.14,408.59,408.93,
_114537,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz85.wav,382.5,417.74,417.98,
_114537,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz86.wav,362.46,418.0,419.13,
_114537,87,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz87.wav,408.38,419.15,422.29,
_114537,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz89.wav,408.51,423.2,423.31,
_114537,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz90.wav,404.07,423.4,423.55,
_114537,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz91.wav,375.61,423.58,423.84,
_114537,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz95.wav,284.87,426.37,426.47,
_114537,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz99.wav,428.66,431.24,434.77,
_114537,100,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz100.wav,432.52,434.87,435.18,
_114537,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz101.wav,391.9,435.2,435.42,
_114537,104,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz104.wav,347.15,438.04,439.04,
_114537,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz105.wav,387.82,439.08,441.09,
_114537,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz106.wav,331.32,441.23,441.5,
_114537,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz110.wav,380.88,445.12,445.29,
_114537,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz115.wav,400.1,455.95,459.55,
_114537,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz116.wav,416.31,467.74,469.79,
_114537,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz119.wav,259.75,478.77,481.94,
_114537,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz122.wav,444.52,484.63,484.78,
_114537,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz125.wav,255.37,485.74,486.1,
_114537,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz127.wav,409.01,493.08,494.58,
_114537,132,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz132.wav,377.82,509.21,510.77,
_114537,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz133.wav,363.55,510.79,511.78,
_114537,135,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz135.wav,293.92,512.04,512.52,
_114537,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz140.wav,295.38,518.86,522.29,
_114537,141,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz141.wav,252.92,526.69,526.82,
_114537,142,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz142.wav,414.81,530.46,530.54,
_114537,144,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz144.wav,337.53,533.16,533.33,
_114537,146,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz146.wav,320.05,534.71,538.51,
_114537,149,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz149.wav,296.28,540.41,540.79,
_114537,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz150.wav,423.36,541.59,541.69,
_114537,152,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz152.wav,355.74,545.18,547.44,
_114537,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz153.wav,256.33,547.47,548.74,
_114537,154,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz154.wav,399.47,548.77,549.22,
_114537,156,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz156.wav,359.73,561.72,563.99,
_114537,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz157.wav,253.69,564.84,565.12,
_114537,158,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz158.wav,304.22,565.14,565.38,
_114537,159,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz159.wav,377.26,571.6,573.86,
_114537,160,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz160.wav,311.47,573.95,574.06,
_114537,161,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz161.wav,408.91,574.08,574.96,
_114537,163,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz163.wav,320.79,576.25,576.42,
_114537,164,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz164.wav,271.68,576.88,577.32,
_114537,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz166.wav,339.99,578.03,578.27,
_114537,168,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz168.wav,312.23,588.76,589.1,
_114537,169,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz169.wav,336.82,589.72,593.33,
_114537,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz172.wav,402.49,600.75,600.95,
_114537,174,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz174.wav,317.06,601.93,603.21,
_114537,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz175.wav,366.93,603.23,604.71,
_114537,177,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz177.wav,430.66,607.52,607.62,
_114537,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz178.wav,289.29,618.23,620.75,
_114537,179,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz179.wav,347.71,620.77,620.92,
_114537,180,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz180.wav,319.28,621.1,625.21,
_114537,183,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz183.wav,391.55,628.33,628.71,
_114537,189,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz189.wav,419.91,630.31,630.58,
_114537,190,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz190.wav,311.8,640.42,642.45,
_114537,192,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz192.wav,276.07,643.27,643.47,
_114537,196,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz196.wav,361.62,645.77,646.06,
_114537,197,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz197.wav,274.96,646.09,648.67,
_114537,199,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz199.wav,415.03,657.39,659.47,
_114537,201,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz201.wav,374.63,675.01,675.17,
_114537,203,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz203.wav,343.43,675.64,676.0,
_114537,206,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz206.wav,274.77,680.81,684.37,
_114537,207,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz207.wav,381.94,684.44,684.71,
_133740,22,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz22.wav,388.83,336.23,336.42,
_133740,26,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz26.wav,307.64,337.97,338.07,
_133740,27,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz27.wav,313.23,339.11,339.32,
_133740,28,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz28.wav,388.39,339.36,339.46,
_133740,29,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz29.wav,318.02,339.87,340.26,
_133740,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz31.wav,447.91,345.46,345.55,
_133740,33,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz33.wav,445.6,346.56,347.15,
_133740,34,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz34.wav,286.59,347.82,348.11,
_133740,36,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz36.wav,321.07,348.35,354.7,
_133740,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz37.wav,301.51,354.72,358.68,
_133740,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz40.wav,369.46,359.71,359.88,
_133740,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz41.wav,306.75,360.1,360.21,
_133740,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz42.wav,383.16,360.36,360.52,
_133740,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz44.wav,315.47,361.28,361.93,
_133740,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz46.wav,252.99,362.22,362.31,
_133740,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz48.wav,364.63,362.57,362.88,
_133740,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz49.wav,310.49,363.73,364.51,
_133740,50,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz50.wav,377.17,364.53,365.07,
_133740,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz51.wav,277.28,366.51,366.62,
_133740,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz56.wav,331.23,370.68,370.86,
_133740,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz59.wav,286.67,373.01,373.16,
_133740,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz60.wav,286.41,373.18,373.36,
_133740,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz66.wav,369.1,376.27,376.37,
_133740,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz67.wav,253.19,376.46,376.66,
_133740,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz71.wav,385.97,377.65,377.87,
_133740,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz72.wav,270.7,378.03,378.13,
_133740,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz73.wav,277.19,378.68,379.0,
_133740,74,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz74.wav,292.96,379.08,379.58,
_133740,76,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz76.wav,285.69,381.53,381.65,
_133740,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz77.wav,329.84,381.75,381.89,
_133740,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz79.wav,420.98,385.16,385.29,
_133740,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz80.wav,442.69,385.74,386.11,
_133740,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz83.wav,312.27,386.67,386.76,
_133740,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz84.wav,268.13,386.79,387.05,
_133740,87,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz87.wav,358.09,389.4,389.55,
_133740,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz91.wav,335.51,390.26,390.79,
_133740,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz92.wav,378.35,390.92,391.56,
_133740,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz93.wav,273.25,391.6,397.29,
_133740,96,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz96.wav,280.1,401.37,404.6,
_133740,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz97.wav,256.03,404.84,417.59,
_133740,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz99.wav,421.4,418.25,418.36,
_133740,100,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz100.wav,283.67,418.39,418.81,
_133740,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz103.wav,346.68,421.4,421.5,
_133740,111,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz111.wav,302.42,427.06,427.42,
_133740,114,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz114.wav,308.29,432.9,433.02,
_133740,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz115.wav,311.04,433.06,433.2,
_133740,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz116.wav,257.97,433.59,434.15,
_133740,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz119.wav,345.86,439.42,439.51,
_133740,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz124.wav,300.55,444.1,444.24,
_133740,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz125.wav,297.13,444.26,444.52,
_133740,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz127.wav,286.15,444.96,445.59,
_133740,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_133740\_133740_buzz133.wav,268.6,455.49,460.59,
