laser_key,buzz.number,wav_file,cep.fund.frequency,start_video,stop_video,is_floral_buzz,start_laser,stop_laser
_111333,190,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_111333\_111333_buzz190.wav,279.96,597.5063799999999,597.65638,no,590.31,590.46
_111333,193,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_111333\_111333_buzz193.wav,291.25,606.52638,606.69638,yes,599.33,599.5
_111333,198,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_111333\_111333_buzz198.wav,293.17,622.14638,622.29638,no,614.95,615.1
_111333,199,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_111333\_111333_buzz199.wav,402.29,622.69638,622.80638,no,615.5,615.61
_111333,203,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_111333\_111333_buzz203.wav,293.39,631.22638,631.43638,no,624.03,624.24
_124101,43,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz43.wav,337.74,321.81359000000003,322.06359000000003,no,318.23,318.48
_124101,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz44.wav,287.01,322.08359,323.91359,yes,318.5,320.33
_124101,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz47.wav,309.04,324.84359,328.81359000000003,yes,321.26,325.23
_124101,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz49.wav,323.55,332.64359,334.34359,yes,329.06,330.76
_124101,51,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz51.wav,304.67,337.56359000000003,337.79359,no,333.98,334.21
_124101,53,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz53.wav,313.77,338.13359,338.81359000000003,no,334.55,335.23
_124101,56,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz56.wav,253.34,340.97359,341.77359,no,337.39,338.19
_124101,57,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz57.wav,252,344.53359,347.31359000000003,yes,340.95,343.73
_124101,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz58.wav,275.01,347.43359000000004,347.61359,no,343.85,344.03
_124101,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz59.wav,269.42,347.64359,349.82359,yes,344.06,346.24
_124101,62,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz62.wav,373.65,353.22359,353.47359,no,349.64,349.89
_124101,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz71.wav,426.91,364.61359,364.71359,no,361.03,361.13
_124101,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz73.wav,270.44,369.39359,369.54359,no,365.81,365.96
_124101,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz82.wav,320.83,393.72359,394.07359,no,390.14,390.49
_124101,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz83.wav,316.81,394.10359,394.30359000000004,no,390.52,390.72
_124101,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz91.wav,252.61,402.42359,404.95359,no,398.84,401.37
_124101,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz94.wav,320.46,406.20359,406.48359,no,402.62,402.9
_124101,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz103.wav,278.59,435.50359000000003,435.78359,no,431.92,432.2
_124101,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz105.wav,324.55,436.35359,436.70359,no,432.77,433.12
_124101,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz108.wav,311.13,444.92359,445.31359000000003,no,441.34,441.73
_124101,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz110.wav,384.16,446.62359000000004,446.77359,no,443.04,443.19
_124101,111,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz111.wav,295.1,446.81359000000003,448.21359,no,443.23,444.63
_124101,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz120.wav,415.08,476.37359000000004,476.87359000000004,yes,472.79,473.29
_124101,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz122.wav,431.21,481.86359,481.99359000000004,no,478.28,478.41
_124101,129,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz129.wav,252.71,494.20359,496.51359,no,490.62,492.93
_124101,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz150.wav,302.06,581.90359,582.78359,no,578.32,579.2
_124101,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz153.wav,286.9,583.6035899999999,584.05359,no,580.02,580.47
_124101,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz157.wav,282.62,589.9935899999999,590.18359,no,586.41,586.6
_124101,160,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_124101\_124101_buzz160.wav,257.2,592.84359,593.09359,no,589.26,589.51
_134513,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz37.wav,362.44,547.55731,547.84731,no,302.17,302.46
_134513,39,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz39.wav,279.64,549.48731,550.25731,yes,304.1,304.87
_134513,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz40.wav,349.65,554.29731,554.45731,yes,308.91,309.07
_134513,41,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz41.wav,299.09,554.58731,555.04731,yes,309.2,309.66
_134513,42,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz42.wav,387.41,558.30731,558.83731,yes,312.92,313.45
_134513,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz52.wav,297.02,569.15731,569.59731,yes,323.77,324.21
_134513,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz58.wav,302.54,574.0273099999999,574.5273099999999,yes,328.64,329.14
_134513,64,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz64.wav,384.15,580.75731,580.8773100000001,no,335.37,335.49
_134513,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz71.wav,283.9,586.2773099999999,586.6073100000001,yes,340.89,341.22
_134513,76,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz76.wav,277.93,590.73731,590.8873100000001,no,345.35,345.5
_134513,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz78.wav,306.41,595.49731,595.8973100000001,yes,350.11,350.51
_134513,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz80.wav,260.2,599.5273099999999,599.69731,no,354.14,354.31
_134513,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz83.wav,253.73,600.69731,600.8873100000001,no,355.31,355.5
_134513,87,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz87.wav,251.73,603.48731,603.8573100000001,no,358.1,358.47
_134513,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz91.wav,306.06,612.74731,612.8573100000001,no,367.36,367.47
_134513,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz93.wav,345.79,616.54731,616.99731,yes,371.16,371.61
_134513,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz94.wav,318.42,617.30731,617.69731,yes,371.92,372.31
_134513,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz99.wav,318.44,620.6373100000001,621.05731,yes,375.25,375.67
_134513,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz101.wav,334.56,623.57731,624.00731,yes,378.19,378.62
_134513,103,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz103.wav,306.14,627.0373099999999,627.2773099999999,yes,381.65,381.89
_134513,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz108.wav,399.4,631.0373099999999,631.1273100000001,no,385.65,385.74
_134513,109,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz109.wav,284.11,631.8773100000001,632.3773100000001,yes,386.49,386.99
_134513,129,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz129.wav,293.06,671.17731,671.2773099999999,no,425.79,425.89
_134513,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz131.wav,356.72,671.72731,671.94731,no,426.34,426.56
_134513,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz133.wav,257.46,672.26731,672.54731,no,426.88,427.16
_134513,134,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz134.wav,367.01,672.76731,672.94731,no,427.38,427.56
_134513,146,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz146.wav,257.33,684.31731,684.58731,no,438.93,439.2
_134513,155,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz155.wav,368.07,694.46731,694.67731,yes,449.08,449.29
_134513,156,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz156.wav,278.09,694.69731,695.23731,yes,449.31,449.85
_134513,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz166.wav,256.7,704.6473100000001,704.8973100000001,no,459.26,459.51
_134513,167,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz167.wav,277.69,705.26731,705.47731,no,459.88,460.09
_134513,170,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz170.wav,257.76,706.0373099999999,706.18731,no,460.65,460.8
_134513,171,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz171.wav,325.63,707.48731,707.91731,yes,462.1,462.53
_134513,173,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz173.wav,341.21,710.59731,710.82731,yes,465.21,465.44
_134513,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz178.wav,373.78,717.58731,717.71731,no,472.2,472.33
_134513,180,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz180.wav,398.96,718.17731,718.31731,yes,472.79,472.93
_134513,190,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz190.wav,355.97,756.1273100000001,756.26731,no,510.74,510.88
_134513,191,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz191.wav,404.74,756.3873100000001,756.6073100000001,no,511,511.22
_134513,192,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz192.wav,266.88,756.65731,757.05731,no,511.27,511.67
_134513,193,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz193.wav,275.53,757.16731,757.3573100000001,no,511.78,511.97
_134513,195,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz195.wav,262.95,759.96731,760.0673099999999,no,514.58,514.68
_134513,201,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz201.wav,279.85,766.5873100000001,766.73731,no,521.2,521.35
_134513,202,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz202.wav,281.51,767.45731,767.6273100000001,no,522.07,522.24
_134513,206,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz206.wav,300.95,781.45731,781.70731,yes,536.07,536.32
_134513,211,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz211.wav,364.55,785.8373100000001,786.0373099999999,yes,540.45,540.65
_134513,224,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz224.wav,349.86,823.94731,824.0573099999999,no,578.56,578.67
_134513,228,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz228.wav,323.43,828.8973100000001,829.1473100000001,no,583.51,583.76
_141545,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz115.wav,329.21,479.72544999999997,480.56545,yes,467.14,467.98
_141545,117,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz117.wav,253.59,482.25545,482.61544999999995,yes,469.67,470.03
_141545,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz120.wav,260.55,490.12545,491.40545,yes,477.54,478.82
_141545,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz122.wav,263.06,492.98544999999996,493.97544999999997,yes,480.4,481.39
_141545,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz124.wav,344.13,498.36544999999995,498.61544999999995,yes,485.78,486.03
_141545,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz125.wav,285.79,499.45545,500.10544999999996,yes,486.87,487.52
_141545,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz126.wav,303.49,501.11544999999995,501.65545,yes,488.53,489.07
_141545,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz127.wav,318.99,509.86544999999995,510.28544999999997,yes,497.28,497.7
_141545,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz128.wav,290.18,511.05545,511.31545,yes,498.47,498.73
_141545,129,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz129.wav,293.6,511.37545,511.81545,yes,498.79,499.23
_141545,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz130.wav,297.11,512.52545,513.02545,yes,499.94,500.44
_141545,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz131.wav,302.57,519.1854500000001,520.23545,yes,506.6,507.65
_141545,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz133.wav,270.47,524.9054500000001,525.72545,yes,512.32,513.14
_141545,135,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz135.wav,373.52,528.25545,528.56545,yes,515.67,515.98
_141545,136,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz136.wav,268.54,528.87545,530.1654500000001,yes,516.29,517.58
_141545,137,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz137.wav,267.05,534.88545,535.37545,yes,522.3,522.79
_141545,138,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz138.wav,272.48,535.47545,535.6854500000001,yes,522.89,523.1
_141545,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz139.wav,308.99,535.71545,536.2854500000001,yes,523.13,523.7
_141545,144,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz144.wav,296.98,539.2754500000001,540.25545,yes,526.69,527.67
_141545,147,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz147.wav,304.41,541.35545,541.72545,yes,528.77,529.14
_141545,148,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz148.wav,271.44,542.12545,542.2954500000001,yes,529.54,529.71
_141545,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz150.wav,264.74,544.14545,544.34545,yes,531.56,531.76
_141545,151,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz151.wav,360.74,544.5554500000001,545.07545,yes,531.97,532.49
_141545,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz153.wav,335.92,546.10545,546.19545,yes,533.52,533.61
_141545,154,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz154.wav,292.73,546.2954500000001,546.75545,yes,533.71,534.17
_141545,155,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz155.wav,380.38,546.89545,547.4054500000001,yes,534.31,534.82
_141545,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz157.wav,305.4,548.25545,548.85545,yes,535.67,536.27
_141545,158,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz158.wav,287.44,549.09545,549.21545,no,536.51,536.63
_141545,160,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz160.wav,271.08,550.89545,551.3054500000001,yes,538.31,538.72
_141545,161,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz161.wav,272.3,551.35545,552.09545,yes,538.77,539.51
_141545,163,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz163.wav,322.34,556.10545,556.22545,no,543.52,543.64
_141545,164,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz164.wav,293.77,556.95545,557.6654500000001,yes,544.37,545.08
_141545,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz165.wav,299.38,558.20545,558.84545,yes,545.62,546.26
_141545,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz166.wav,273.82,559.9154500000001,560.4054500000001,yes,547.33,547.82
_141545,171,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz171.wav,265.73,568.37545,569.37545,yes,555.79,556.79
_141545,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz172.wav,280.28,569.4054500000001,569.51545,~,556.82,556.93
_141545,174,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz174.wav,314.12,571.47545,571.9054500000001,yes,558.89,559.32
_141545,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz175.wav,263.49,572.51545,572.9254500000001,yes,559.93,560.34
_141545,177,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz177.wav,296.95,574.61545,575.09545,yes,562.03,562.51
_141545,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz178.wav,276.15,575.57545,575.6754500000001,yes,562.99,563.09
_141545,180,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz180.wav,319.14,576.36545,577.00545,yes,563.78,564.42
_141545,182,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz182.wav,299.92,578.26545,578.5454500000001,yes,565.68,565.96
